2,2.42E-26
5,1.60E-26
10,3.76E-26
25,6.19E-26
50,1.07E-25
100,2.06E-25
250,5.90E-25
500,1.51E-24
1000,4.72E-24
2500,2.39E-23
5000,8.57E-23
10000,3.17E-22
