2,3.15E-27
5,2.89E-27
10,4.30E-27
25,7.69E-27
50,1.42E-26
100,2.86E-26
250,8.58E-26
500,2.28E-25
1000,7.19E-25
2500,4.51E-24
5000,2.24E-23
10000,1.24E-22
